# Chinese word frequency list (word\trank), rank 1 = most frequent.
# Source: hermitdave/FrequencyWords (MIT license), https://github.com/hermitdave/FrequencyWords
# Derived from OpenSubtitles 2018 zh_cn corpus (content/2018/zh_cn/zh_cn_50k.txt).
# Filtered to entries consisting solely of CJK ideographs, deduplicated, top 8000 by frequency.
親愛的	2278
心中	2279
忍受	2280
对此	2281
圣诞节	2282
罗伯特	2283
试着	2284
作家	2285
罪	2286
出口	2287
感兴趣	2288
区域	2289
主演	2290
愤怒	2291
抽烟	2292
凯特	2293
著名	2294
渴望	2295
乱	2296
内心	2297
小组	2298
挖	2299
将来	2300
信心	2301
事故	2302
玩具	2303
对手	2304
带你去	2305
抢劫	2306
华盛顿	2307
现金	2308
摆脱	2309
海	2310
变态	2311
在场	2312
锁	2313
这座	2314
细节	2315
抱怨	2316
部	2317
陌生人	2318
秨	2319
为此	2320
毛	2321
独自	2322
红	2323
档案	2324
一套	2325
优秀	2326
喊	2327
美妙	2328
血液	2329
数据	2330
内容	2331
大师	2332
这张	2333
随着	2334
混乱	2335
聊天	2336
乖乖	2337
走路	2338
马丁	2339
需	2340
早点	2341
伙伴	2342
有空	2343
指挥	2344
态度	2345
左	2346
几次	2347
牛	2348
审判	2349
媒体	2350
这有	2351
保安	2352
教会	2353
即	2354
記得	2355
并非	2356
工厂	2357
收集	2358
背	2359
每年	2360
赶	2361
射击	2362
一根	2363
过得	2364
损失	2365
帮帮我	2366
王八蛋	2367
法官大人	2368
埋	2369
杀掉	2370
这条	2371
鞋子	2372
事物	2373
死者	2374
不止	2375
拖	2376
能否	2377
奴隶	2378
兒子	2379
我現	2380
被捕	2381
瞷	2382
分析	2383
微笑	2384
翴	2385
俄罗斯	2386
情人	2387
胡说	2388
市场	2389
降落	2390
投降	2391
定	2392
交往	2393
骑	2394
幻想	2395
首歌	2396
盒子	2397
开火	2398
那条	2399
算了吧	2400
出事	2401
悲伤	2402
进攻	2403
超	2404
威廉	2405
谈过	2406
经济	2407
聊聊	2408
宁愿	2409
鸡	2410
局	2411
两人	2412
那晚	2413
葬礼	2414
嫉妒	2415
芝加哥	2416
想干什么	2417
乖	2418
绝不会	2419
英尺	2420
演	2421
蟿	2422
男子	2423
误会	2424
这话	2425
清醒	2426
外套	2427
打个	2428
不信	2429
出色	2430
当心	2431
失陪	2432
稍微	2433
走进	2434
進來	2435
毁灭	2436
回头	2437
五个	2438
工人	2439
举行	2440
度过	2441
类似	2442
懂得	2443
科学家	2444
支付	2445
牛奶	2446
正要	2447
反	2448
说好	2449
长得	2450
搭档	2451
露西	2452
坚强	2453
鞋	2454
语言	2455
感染	2456
歲	2457
规定	2458
农场	2459
钻石	2460
六	2461
常常	2462
蛋	2463
生日快乐	2464
直升机	2465
广告	2466
其實	2467
州	2468
表达	2469
砍	2470
那裡	2471
镇	2472
說過	2473
總	2474
沙漠	2475
完蛋	2476
引擎	2477
口袋	2478
愿望	2479
道路	2480
带我去	2481
海滩	2482
文化	2483
总部	2484
脑子	2485
城里	2486
慰	2487
风	2488
黄金	2489
暗	2490
说法	2491
奥	2492
耐心	2493
去死吧	2494
课	2495
放过	2496
解雇	2497
期间	2498
伤口	2499
脱	2500
投资	2501
此事	2502
树	2503
描述	2504
退休	2505
长时间	2506
地下	2507
克斯	2508
稍	2509
情況	2510
代价	2511
欺骗	2512
队伍	2513
咦	2514
到时候	2515
指望	2516
烂	2517
视频	2518
也許	2519
不来	2520
踩	2521
爹	2522
一座	2523
选手	2524
挑	2525
国际	2526
留给	2527
希特勒	2528
间谍	2529
真想	2530
程度	2531
用于	2532
尊敬	2533
保重	2534
一声	2535
革命	2536
搜索	2537
羅	2538
教训	2539
支援	2540
莫	2541
盖	2542
珍妮	2543
心理	2544
真不错	2545
返回	2546
设备	2547
制服	2548
同一个	2549
左边	2550
西班牙	2551
拿出	2552
贱人	2553
糖	2554
承受	2555
少校	2556
決定	2557
擅长	2558
復	2559
千万	2560
裙子	2561
非洲	2562
基本	2563
煮	2564
我來	2565
女友	2566
见见	2567
说完	2568
传说	2569
冒	2570
也就是说	2571
哈哈	2572
斯特	2573
一路	2574
迷人	2575
很酷	2576
亚	2577
非法	2578
屋子	2579
女兒	2580
搞错	2581
作战	2582
他媽	2583
情绪	2584
那会	2585
然	2586
工具	2587
手臂	2588
結束	2589
皮肤	2590
真心	2591
害死	2592
起诉	2593
做个	2594
骂	2595
五年	2596
建筑	2597
多次	2598
全国	2599
流血	2600
混	2601
指挥官	2602
合法	2603
驾驶	2604
没想	2605
史蒂夫	2606
麦	2607
接电话	2608
我见	2609
检察官	2610
转移	2611
不管怎样	2612
相处	2613
一切都是	2614
原本	2615
共同	2616
不要紧	2617
威士忌	2618
烟	2619
妈咪	2620
點	2621
网络	2622
儿童	2623
之内	2624
修	2625
蛇	2626
后期	2627
太晚	2628
年龄	2629
楼下	2630
员工	2631
科	2632
尼	2633
避免	2634
肯	2635
吵架	2636
效果	2637
歌手	2638
一刻	2639
活下去	2640
砸	2641
美味	2642
滚出去	2643
神圣	2644
运行	2645
双手	2646
交	2647
有着	2648
那邊	2649
還好	2650
刚好	2651
撤退	2652
托尼	2653
赚钱	2654
聽著	2655
地面	2656
男生	2657
七	2658
處	2659
最佳	2660
出门	2661
想来	2662
尴尬	2663
当成	2664
手中	2665
等一等	2666
假设	2667
鲍勃	2668
莎	2669
男友	2670
艰难	2671
公开	2672
我怕	2673
布朗	2674
大事	2675
全球	2676
这么久	2677
蔚	2678
那次	2679
装置	2680
签名	2681
外星人	2682
商店	2683
沒什麼	2684
部落	2685
反抗	2686
第二次	2687
克莱尔	2688
琵	2689
联盟	2690
硬	2691
蠢	2692
乐趣	2693
稳定	2694
姐妹	2695
恋爱	2696
屎	2697
经理	2698
掩护	2699
取得	2700
女子	2701
玻璃	2702
眼前	2703
身	2704
惊人	2705
师傅	2706
機會	2707
猴子	2708
害	2709
陷入	2710
高興	2711
良好	2712
打击	2713
药物	2714
内部	2715
指示	2716
亚当	2717
打扮	2718
大街	2719
過去	2720
杯	2721
尔	2722
礼貌	2723
第三	2724
德国人	2725
诶	2726
保险	2727
走出	2728
地下室	2729
各	2730
小镇	2731
佬	2732
最新	2733
伊	2734
加州	2735
大麻	2736
手段	2737
更糟	2738
泰勒	2739
苏联	2740
你们好	2741
警察局	2742
偷走	2743
风险	2744
取	2745
星星	2746
主席	2747
酷	2748
一趟	2749
趁	2750
妮	2751
没人会	2752
关门	2753
话题	2754
改	2755
片名	2756
型	2757
下班	2758
区别	2759
议员	2760
丢下	2761
整理	2762
时期	2763
老人	2764
楼	2765
眼神	2766
电梯	2767
小说	2768
签	2769
新娘	2770
仪式	2771
魅力	2772
领导	2773
处于	2774
公里	2775
大楼	2776
爱人	2777
形成	2778
右边	2779
称为	2780
礼拜	2781
为止	2782
圣	2783
称	2784
发明	2785
辦法	2786
老妈	2787
儿	2788
几分钟	2789
小家伙	2790
独立	2791
確定	2792
确信	2793
指纹	2794
坐牢	2795
打来	2796
兔子	2797
至于	2798
地板	2799
额	2800
卡特	2801
期望	2802
好孩子	2803
海军	2804
对象	2805
凯文	2806
追求	2807
东京	2808
镜头	2809
平常	2810
交换	2811
一整天	2812
肮脏	2813
监控	2814
这辈子	2815
甩	2816
救护车	2817
一口	2818
采访	2819
角度	2820
部长	2821
做梦	2822
咱	2823
商量	2824
快速	2825
回家吧	2826
财产	2827
很长	2828
森	2829
只好	2830
饼干	2831
無法	2832
舞台	2833
名叫	2834
几点	2835
房	2836
舞	2837
有罪	2838
浪费时间	2839
丹	2840
灯	2841
瑞克	2842
同一	2843
保佑	2844
对抗	2845
性命	2846
强奸	2847
试试看	2848
饮料	2849
癬	2850
成熟	2851
人质	2852
浴室	2853
陷阱	2854
荣誉	2855
当中	2856
一本	2857
敬	2858
笨	2859
具有	2860
射	2861
类型	2862
顿	2863
在于	2864
本人	2865
空中	2866
咋	2867
小偷	2868
牌	2869
隻	2870
归	2871
白天	2872
下雨	2873
姓	2874
正义	2875
可笑	2876
式	2877
還	2878
当地	2879
今日	2880
艺术家	2881
情	2882
托	2883
货	2884
中央	2885
观点	2886
贾	2887
侦探	2888
卧室	2889
袋子	2890
风格	2891
修好	2892
资格	2893
宗教	2894
今早	2895
老朋友	2896
某	2897
之下	2898
起飞	2899
判断	2900
荒谬	2901
尼斯	2902
俄国	2903
圣经	2904
保留	2905
汤米	2906
祝福	2907
毛病	2908
知	2909
受够了	2910
就行	2911
大不了	2912
绳子	2913
借口	2914
维持	2915
寂寞	2916
女巫	2917
泡	2918
超人	2919
后果	2920
我试	2921
总会	2922
绑	2923
饭	2924
罗杰	2925
槍	2926
开口	2927
慢点	2928
说些	2929
軍	2930
帝国	2931
竞选	2932
表明	2933
市长	2934
提起	2935
门口	2936
屋里	2937
将要	2938
美國	2939
一项	2940
古老	2941
功夫	2942
温柔	2943
想不到	2944
战场	2945
回报	2946
结局	2947
抓到	2948
支票	2949
座位	2950
不仅仅	2951
投	2952
情感	2953
有种	2954
雖然	2955
卫星	2956
提前	2957
下降	2958
建造	2959
大海	2960
柏林	2961
搞笑	2962
协助	2963
吃掉	2964
中士	2965
短	2966
下周	2967
我本	2968
一架	2969
哪来	2970
修女	2971
这部	2972
夫妇	2973
吸	2974
证实	2975
致命	2976
新鲜	2977
疾病	2978
温暖	2979
苹果	2980
连接	2981
当初	2982
月亮	2983
保密	2984
平静	2985
可能性	2986
骑士	2987
基本上	2988
整晚	2989
演奏	2990
四处	2991
歡迎	2992
一瓶	2993
玩意儿	2994
出卖	2995
针对	2996
成长	2997
蠢货	2998
老头	2999
本身	3000
每個	3001
不愿	3002
就是说	3003
理想	3004
适应	3005
噩梦	3006
棒极了	3007
瞎	3008
牙齿	3009
宋体	3010
烤	3011
自豪	3012
天天	3013
繫	3014
第二天	3015
提议	3016
念	3017
重大	3018
托马斯	3019
走运	3020
三明治	3021
進去	3022
消灭	3023
卡拉	3024
忠诚	3025
应付	3026
屋顶	3027
试	3028
當時	3029
基	3030
敲	3031
第二个	3032
钱包	3033
这样的话	3034
查尔斯	3035
文章	3036
理查德	3037
养	3038
飞船	3039
尼尔	3040
迷路	3041
这片	3042
注意力	3043
那種	3044
上课	3045
有什麼	3046
圣诞	3047
不安	3048
偶尔	3049
关上	3050
相反	3051
塞	3052
自信	3053
臭小子	3054
丁	3055
这下	3056
挡	3057
乘客	3058
请原谅	3059
费	3060
炒	3061
大臣	3062
植物	3063
這次	3064
飞行员	3065
我敢	3066
皇后	3067
春天	3068
香槟	3069
撒	3070
录像	3071
智慧	3072
克拉克	3073
祝贺	3074
夢	3075
诚实	3076
强烈	3077
皮	3078
坦白	3079
杰西	3080
歌曲	3081
深	3082
小鬼	3083
看好	3084
成為	3085
我俩	3086
全身	3087
解开	3088
崩溃	3089
爱丽丝	3090
向前	3091
有权	3092
午饭	3093
毁掉	3094
出租车	3095
丹尼尔	3096
善良	3097
莉	3098
冬天	3099
散步	3100
欧	3101
屁	3102
网站	3103
标准	3104
报	3105
这句	3106
闻到	3107
别闹	3108
敏感	3109
脱掉	3110
辞职	3111
投入	3112
交谈	3113
安慰	3114
欺负	3115
绿色	3116
坏事	3117
還在	3118
還要	3119
飯	3120
走走	3121
走廊	3122
小小的	3123
沙发	3124
龙	3125
拥抱	3126
慢	3127
結婚	3128
同情	3129
楼梯	3130
争取	3131
机构	3132
提高	3133
奇	3134
中情局	3135
产品	3136
完整	3137
周	3138
当作	3139
男性	3140
杂种	3141
淘汰	3142
拍照	3143
花园	3144
热情	3145
雇	3146
企业	3147
斕	3148
壞	3149
打断	3150
谢谢你们	3151
跟上	3152
事要	3153
菲尔	3154
玫瑰	3155
寄	3156
从前	3157
叛徒	3158
隐瞒	3159
舞蹈	3160
段	3161
磅	3162
明早	3163
皮特	3164
布莱恩	3165
雪	3166
一顿	3167
很久以前	3168
晓得	3169
烦	3170
倆	3171
以上	3172
杰瑞	3173
尝尝	3174
自私	3175
天赋	3176
批准	3177
炸	3178
局长	3179
八	3180
校长	3181
莫斯科	3182
姆	3183
感謝	3184
嘲笑	3185
波	3186
囚犯	3187
被告	3188
配合	3189
认得	3190
开除	3191
打仗	3192
少女	3193
翻	3194
三次	3195
阿门	3196
岛上	3197
仅	3198
倒霉	3199
发表	3200
眼镜	3201
甚么	3202
封信	3203
坦克	3204
激情	3205
餐馆	3206
骗人	3207
复仇	3208
洗手间	3209
海伦	3210
神经	3211
如同	3212
统治	3213
第一天	3214
影片	3215
职责	3216
商业	3217
何不	3218
衬衫	3219
午夜	3220
一眼	3221
迪	3222
胳膊	3223
癌症	3224
学到	3225
考试	3226
保存	3227
邮件	3228
它們	3229
老子	3230
遵守	3231
切	3232
文明	3233
那兒	3234
军人	3235
同伴	3236
带给	3237
要不然	3238
打倒	3239
集团	3240
舰长	3241
合同	3242
片	3243
玛	3244
绝望	3245
墙	3246
鸡蛋	3247
法语	3248
礛	3249
遭到	3250
改變	3251
艾米	3252
孤单	3253
很久	3254
护照	3255
隔壁	3256
逃避	3257
安迪	3258
十分钟	3259
镇上	3260
树林	3261
相关	3262
发动	3263
迪克	3264
入侵	3265
记	3266
极了	3267
暴露	3268
内裤	3269
纳粹	3270
利益	3271
单身	3272
自动	3273
人能	3274
甜蜜	3275
报复	3276
成就	3277
猜猜	3278
画面	3279
不得	3280
卷	3281
巨人	3282
扮演	3283
断	3284
麻煩	3285
头脑	3286
麼	3287
报仇	3288
保姆	3289
吓坏	3290
人才	3291
大门	3292
巴	3293
拜访	3294
好点	3295
分子	3296
冒犯	3297
遭遇	3298
有过	3299
幫助	3300
一向	3301
瘋	3302
时机	3303
陪审团	3304
会长	3305
注射	3306
啰	3307
利	3308
母親	3309
汤	3310
作出	3311
這邊	3312
喝杯	3313
危机	3314
心灵	3315
下手	3316
腔	3317
給	3318
段时间	3319
总有一天	3320
市	3321
洛克	3322
迅速	3323
史密斯	3324
雨	3325
两周	3326
古怪	3327
老是	3328
一头	3329
退	3330
戏	3331
系	3332
营地	3333
冰	3334
否认	3335
诗	3336
有件事	3337
哪怕	3338
冷静下来	3339
联合	3340
这家	3341
扯	3342
玩得	3343
唱片	3344
再来	3345
遵命	3346
材料	3347
旅程	3348
千万别	3349
安东尼	3350
平时	3351
瞒	3352
出于	3353
捉	3354
六个	3355
代替	3356
蟽	3357
占	3358
薇	3359
助理	3360
開心	3361
度假	3362
小狗	3363
店里	3364
手枪	3365
满	3366
对话	3367
那件事	3368
曼	3369
米奇	3370
电话号码	3371
無	3372
別人	3373
无线电	3374
一号	3375
会见	3376
镜子	3377
那就好	3378
跟我走	3379
拉斯	3380
罪行	3381
报导	3382
高度	3383
街道	3384
公民	3385
妇女	3386
汉堡	3387
抵达	3388
应	3389
蛤	3390
日期	3391
队员	3392
冰箱	3393
回应	3394
狗屁	3395
顾客	3396
要不是	3397
丹尼斯	3398
侮辱	3399
約	3400
演讲	3401
圈	3402
野兽	3403
很小	3404
这一	3405
恐怖分子	3406
航班	3407
上周	3408
結果	3409
生产	3410
凌晨	3411
装备	3412
人們	3413
難道	3414
弗	3415
底下	3416
翅膀	3417
痕迹	3418
灾难	3419
一首	3420
参议员	3421
发疯	3422
剧本	3423
市民	3424
具体	3425
地盘	3426
天生	3427
道德	3428
僵尸	3429
好久	3430
钩	3431
棒球	3432
上帝保佑	3433
远点	3434
一家人	3435
海盗	3436
实话	3437
有何	3438
快到	3439
那有	3440
符合	3441
开会	3442
稍后	3443
爸妈	3444
丝	3445
体内	3446
违反	3447
网上	3448
骨头	3449
合理	3450
饭店	3451
不是故意	3452
菲利普	3453
幸会	3454
烦恼	3455
当年	3456
广场	3457
害羞	3458
但愿	3459
伯爵	3460
醉	3461
据说	3462
墙上	3463
他杀	3464
前辈	3465
以外	3466
有個	3467
铁路	3468
種	3469
地位	3470
求婚	3471
般的	3472
对面	3473
路易斯	3474
高级	3475
牛仔	3476
才行	3477
瞭解	3478
用不着	3479
比如说	3480
不住	3481
谢天谢地	3482
不怎么	3483
法院	3484
六个月	3485
肌肉	3486
惨	3487
却是	3488
哈罗	3489
台	3490
公众	3491
敢肯定	3492
轮到	3493
插	3494
刺	3495
洛	3496
看來	3497
舌头	3498
村子	3499
背景	3500
警卫	3501
秘书	3502
送来	3503
车站	3504
唐	3505
不对劲	3506
为啥	3507
夫	3508
林	3509
别想	3510
呦	3511
闻	3512
鬼魂	3513
本事	3514
知识	3515
奶酪	3516
员	3517
模特	3518
肖恩	3519
形式	3520
公路	3521
后退	3522
心跳	3523
水平	3524
包围	3525
瞄准	3526
流行	3527
零	3528
夺走	3529
修理	3530
韩国	3531
肩膀	3532
强壮	3533
半个	3534
全新	3535
表面	3536
一致	3537
新来	3538
居民	3539
联邦调查局	3540
主任	3541
布鲁斯	3542
中午	3543
皇帝	3544
得了吧	3545
選擇	3546
谓	3547
残忍	3548
厌倦	3549
可不可以	3550
爆	3551
哭泣	3552
传	3553
九	3554
屋	3555
难以	3556
賣	3557
相机	3558
剛才	3559
来源	3560
我給	3561
波特	3562
熟	3563
沒關	3564
机	3565
卖掉	3566
特別	3567
不论	3568
手套	3569
操作	3570
蒂	3571
幾個	3572
神经病	3573
通话	3574
悲剧	3575
嫌犯	3576
超越	3577
忘掉	3578
达成	3579
傻子	3580
胖子	3581
艾迪	3582
隧道	3583
绅士	3584
强迫	3585
祇	3586
访问	3587
房間	3588
只想	3589
面具	3590
口	3591
西蒙	3592
斯科特	3593
医疗	3594
困扰	3595
角落	3596
蛮	3597
做生意	3598
胸部	3599
单位	3600
人群	3601
注定	3602
学院	3603
莉莉	3604
形象	3605
最棒	3606
南方	3607
這件	3608
金钱	3609
法兰克	3610
专门	3611
好莱坞	3612
失控	3613
艘	3614
變成	3615
所知	3616
技巧	3617
性交	3618
深刻	3619
把门	3620
转身	3621
集合	3622
小丑	3623
上升	3624
寻求	3625
解除	3626
一道	3627
称呼	3628
加拿大	3629
爱上	3630
爆发	3631
丽莎	3632
没人能	3633
晚饭	3634
成立	3635
中圆简	3636
准确	3637
逃脱	3638
掌控	3639
四年	3640
落	3641
被困	3642
比起	3643
风暴	3644
燃烧	3645
卑鄙	3646
太大	3647
一员	3648
参观	3649
一副	3650
限制	3651
穿越	3652
闭上	3653
主管	3654
认出	3655
內	3656
萬	3657
梅	3658
製	3659
短信	3660
难受	3661
星	3662
模式	3663
击中	3664
永不	3665
欲望	3666
给予	3667
紧	3668
实际	3669
喽	3670
髮	3671
胖	3672
老爷	3673
问过	3674
没来	3675
出現	3676
桥	3677
抵抗	3678
一笔	3679
且	3680
面临	3681
放进	3682
码头	3683
舰队	3684
夫妻	3685
阶段	3686
明确	3687
太快	3688
价格	3689
信用卡	3690
理智	3691
犹太	3692
一種	3693
杰夫	3694
别无选择	3695
导弹	3696
球员	3697
维尔	3698
保護	3699
干脆	3700
喉咙	3701
赶到	3702
小朋友	3703
维	3704
有意	3705
凯蒂	3706
臉	3707
英文	3708
军官	3709
幸好	3710
资金	3711
你現	3712
我操	3713
谈判	3714
舔	3715
上午	3716
捡	3717
反而	3718
塔克	3719
这辆	3720
哈里	3721
火箭	3722
海岸	3723
可靠	3724
英国人	3725
即便	3726
帅哥	3727
一台	3728
好样	3729
谋杀案	3730
討厭	3731
碎片	3732
至今	3733
打中	3734
黑鬼	3735
赛	3736
打電話	3737
经营	3738
使命	3739
架	3740
另一边	3741
裡	3742
一枪	3743
孙子	3744
鲨鱼	3745
通讯	3746
一夜	3747
富有	3748
调整	3749
进步	3750
可悲	3751
看出	3752
尺	3753
偷偷	3754
宝贝儿	3755
下來	3756
警报	3757
废物	3758
寶貝	3759
吃惊	3760
眼	3761
封锁	3762
例如	3763
稲	3764
路线	3765
诺	3766
案	3767
领袖	3768
足以	3769
行不行	3770
尽可能	3771
薄	3772
老師	3773
社区	3774
進行	3775
砰	3776
嘴里	3777
抓紧	3778
嘴巴	3779
谢谢您	3780
扔掉	3781
轨道	3782
輕	3783
影子	3784
动机	3785
这人	3786
埃	3787
器	3788
弹	3789
前来	3790
爽	3791
身后	3792
死刑	3793
鬆	3794
醫院	3795
糖果	3796
赶上	3797
呐	3798
山上	3799
打扫	3800
萨姆	3801
睡不着	3802
格斯	3803
助手	3804
单	3805
克拉	3806
选举	3807
所在	3808
感动	3809
萨拉	3810
等不及	3811
拿下	3812
哪位	3813
幫忙	3814
摄像机	3815
主题	3816
来过	3817
标志	3818
天上	3819
我求	3820
危險	3821
据	3822
平安	3823
懦夫	3824
玩玩	3825
狦	3826
巴士	3827
暗示	3828
比賽	3829
再有	3830
探长	3831
昨天晚上	3832
油	3833
不妙	3834
走向	3835
图书馆	3836
公爵	3837
成绩	3838
两分钟	3839
一共	3840
做得好	3841
这帮	3842
行事	3843
最初	3844
不成	3845
好痛	3846
下令	3847
造	3848
薪水	3849
查看	3850
读书	3851
可疑	3852
清除	3853
慢慢来	3854
要来	3855
转过	3856
快来	3857
季	3858
霍华德	3859
幽灵	3860
基因	3861
岆	3862
皇上	3863
大厅	3864
福	3865
仓库	3866
贴	3867
大小	3868
升	3869
荣耀	3870
胡扯	3871
今	3872
按摩	3873
气味	3874
君	3875
夜	3876
小男孩	3877
給你	3878
足球	3879
深呼吸	3880
守	3881
行星	3882
怪兽	3883
始终	3884
身为	3885
透露	3886
杯子	3887
罪名	3888
州长	3889
難	3890
阿曼	3891
收回	3892
膝盖	3893
党	3894
猎人	3895
受欢迎	3896
简	3897
姓名	3898
样	3899
异常	3900
談談	3901
埃及	3902
官员	3903
军事	3904
工资	3905
魔	3906
新人	3907
科尔	3908
从小	3909
没能	3910
河	3911
贝克	3912
切断	3913
跪下	3914
蹤	3915
轻易	3916
万美元	3917
扶	3918
这项	3919
伊甸园	3920
一阵子	3921
友好	3922
兒	3923
明年	3924
帝	3925
展开	3926
北方	3927
談	3928
娘	3929
十	3930
突破	3931
狮子	3932
以下	3933
震惊	3934
小姑娘	3935
宽恕	3936
摄像头	3937
出席	3938
電影	3939
严肃	3940
友谊	3941
这块	3942
贼	3943
表	3944
搜	3945
味	3946
妞	3947
格雷	3948
整個	3949
继承	3950
推荐	3951
几周	3952
社长	3953
琼斯	3954
晚点	3955
奇妙	3956
车祸	3957
計劃	3958
苏珊	3959
顾问	3960
别哭	3961
猭	3962
承担	3963
预备	3964
剛剛	3965
总监	3966
明	3967
一小	3968
吉	3969
我错	3970
杀人犯	3971
看著	3972
相爱	3973
丛林	3974
假期	3975
播放	3976
撑	3977
接吻	3978
讽	3979
数	3980
仅供	3981
月球	3982
厨师	3983
半小时	3984
沿着	3985
收入	3986
得知	3987
冰淇淋	3988
事實	3989
照看	3990
脆弱	3991
数量	3992
沮丧	3993
总算	3994
樣子	3995
意志	3996
亦	3997
一团糟	3998
每周	3999
贝尔	4000
铁	4001
基金	4002
工程	4003
自行车	4004
咱俩	4005
仔	4006
周六	4007
逃离	4008
任	4009
固定	4010
摇滚	4011
書	4012
勒	4013
食品	4014
參加	4015
產	4016
约定	4017
坏蛋	4018
伊拉克	4019
体验	4020
业务	4021
吃晚饭	4022
岩石	4023
武士	4024
征服	4025
身材	4026
查出	4027
啊哈	4028
上司	4029
考虑一下	4030
复活	4031
感冒	4032
之所以	4033
相互	4034
娃娃	4035
怎能	4036
小屋	4037
入口	4038
精灵	4039
般	4040
程	4041
做法	4042
冲动	4043
聚集	4044
遭受	4045
老虎	4046
开个	4047
声明	4048
人去	4049
赌场	4050
图	4051
荒唐	4052
奶油	4053
政策	4054
林肯	4055
值	4056
残酷	4057
职位	4058
注	4059
包裹	4060
科技	4061
坟墓	4062
基督	4063
處理	4064
气氛	4065
夸张	4066
搞清楚	4067
这笔	4068
出手	4069
计算	4070
好久不见	4071
迷失	4072
老二	4073
吓人	4074
开放	4075
有名	4076
患者	4077
被迫	4078
性格	4079
更大	4080
秀	4081
民主	4082
崇拜	4083
全体	4084
毫无疑问	4085
或許	4086
说起	4087
呗	4088
一百	4089
巧合	4090
闹	4091
会儿	4092
使得	4093
小小	4094
阿里	4095
圣诞老人	4096
西方	4097
草	4098
遇上	4099
亲吻	4100
一晚	4101
除掉	4102
平民	4103
蟺	4104
一艘	4105
日记	4106
纹身	4107
加速	4108
西装	4109
这来	4110
直	4111
玡	4112
沉默	4113
会面	4114
小队	4115
告知	4116
大道	4117
原來	4118
此刻	4119
祷告	4120
太迟	4121
身體	4122
亲密	4123
白宫	4124
迹象	4125
永遠	4126
会来	4127
摔	4128
获取	4129
位子	4130
真理	4131
赶走	4132
整整	4133
竒	4134
首相	4135
辩护	4136
标记	4137
街头	4138
写信	4139
等候	4140
祖母	4141
导师	4142
美的	4143
国会	4144
桌上	4145
才刚	4146
沃尔特	4147
蓝	4148
小事	4149
亲手	4150
原则	4151
位于	4152
听过	4153
南	4154
少年	4155
博物馆	4156
學校	4157
发挥	4158
策略	4159
玛利亚	4160
不爽	4161
第五	4162
哪些	4163
不明	4164
祖父	4165
燃料	4166
价钱	4167
口气	4168
迟	4169
珠宝	4170
无论是	4171
解放	4172
好听	4173
今天下午	4174
尽头	4175
皇家	4176
场景	4177
来不及	4178
金子	4179
米勒	4180
纸	4181
感谢上帝	4182
鲍比	4183
现代	4184
兵	4185
家乡	4186
乔伊	4187
移民	4188
好几个	4189
起码	4190
小時	4191
狗娘养	4192
数学	4193
猎物	4194
全力	4195
贵	4196
来得	4197
出名	4198
锁定	4199
火星	4200
作证	4201
本该	4202
依靠	4203
仆人	4204
这么晚	4205
望	4206
我先	4207
机密	4208
总有	4209
亲戚	4210
疼痛	4211
非得	4212
大伙	4213
带回	4214
丢脸	4215
缺乏	4216
牛排	4217
级	4218
苏格兰	4219
女神	4220
國家	4221
法案	4222
喝茶	4223
亚瑟	4224
蕾	4225
咱們	4226
载	4227
物质	4228
优势	4229
吉他	4230
服装	4231
难怪	4232
从此	4233
星期五	4234
聲音	4235
哪有	4236
留着	4237
打过	4238
遥远	4239
听不懂	4240
好象	4241
力	4242
吓死	4243
石油	4244
坏消息	4245
诞生	4246
再也不会	4247
那小子	4248
黄	4249
剪	4250
粉丝	4251
蜘蛛	4252
沒人	4253
海边	4254
纪念	4255
真有	4256
广播	4257
英格兰	4258
平衡	4259
仿佛	4260
波士顿	4261
圣诞快乐	4262
头儿	4263
详细	4264
戴夫	4265
无意	4266
查克	4267
手術	4268
安德鲁	4269
本地	4270
做饭	4271
费用	4272
不许动	4273
酱	4274
凯尔	4275
上场	4276
心意	4277
情形	4278
姐	4279
胡说八道	4280
纳	4281
手表	4282
赞成	4283
光明	4284
组成	4285
倒下	4286
欢迎光临	4287
谋	4288
设置	4289
周五	4290
芙	4291
下场	4292
形容	4293
等于	4294
停车场	4295
钓鱼	4296
过夜	4297
抬起	4298
较	4299
模仿	4300
他會	4301
保證	4302
室友	4303
地震	4304
信念	4305
竟	4306
带领	4307
保守	4308
股票	4309
上路	4310
阴谋	4311
立场	4312
王国	4313
顶	4314
嘿嘿	4315
仁慈	4316
待会儿	4317
换个	4318
贝丝	4319
没事儿	4320
探索	4321
毛巾	4322
处女	4323
吸毒	4324
直觉	4325
相似	4326
回复	4327
看見	4328
及时	4329
现象	4330
通道	4331
解決	4332
宰	4333
嫌疑人	4334
鼓励	4335
杠	4336
舒适	4337
很久没	4338
激烈	4339
星期六	4340
砆	4341
师	4342
贷款	4343
建	4344
船员	4345
炸药	4346
能行	4347
企图	4348
查查	4349
竞争	4350
簡單	4351
相	4352
香烟	4353
香	4354
钢琴	4355
守卫	4356
一大	4357
我花	4358
成交	4359
高手	4360
糟透了	4361
蒂娜	4362
多亏	4363
達	4364
西亚	4365
幻觉	4366
原来如此	4367
破产	4368
戴维	4369
通過	4370
指令	4371
脾气	4372
胡子	4373
不关	4374
劝	4375
两种	4376
相遇	4377
吵醒	4378
追捕	4379
救援	4380
搬家	4381
轻	4382
朱	4383
